"","date","session","location","room","time","title","link"
"524","September 30, 2019","Invasive Species Management I (hosted by TWS)","RSCC"," D9","8:20AM","Comparison of Abundance Indices and Density Estimates in Wild Pigs Using Camera Traps","https://afstws2019.org/sessions/invasive-species-management-i/37763"
"525","September 30, 2019","Invasive Species Management I (hosted by TWS)","RSCC"," D9","8:40AM","Movement Responses Inform Effectiveness and Consequences of Baiting Wild Pigs","https://afstws2019.org/sessions/invasive-species-management-i/36989"
"526","September 30, 2019","Invasive Species Management I (hosted by TWS)","RSCC"," D9","9:00AM","Biological Invasions Disrupt Activity Patterns of Native Wildlife: An Example from Invasive Wild Pigs","https://afstws2019.org/sessions/invasive-species-management-i/37213"
"527","September 30, 2019","Invasive Species Management I (hosted by TWS)","RSCC"," D9","9:20AM","Does Habitat Disturbance Benefit to the Invasion Success of an Alien Slug Species?","https://afstws2019.org/sessions/invasive-species-management-i/35618"
"528","September 30, 2019","Movement Ecology I (hosted by TWS)","RSCC"," F8","8:00AM","Identifying Functional Corridors for Black Bear Dispersal in a Fragmented Landscape.","https://afstws2019.org/sessions/movement-ecology-i/37035"
"529","September 30, 2019","Movement Ecology I (hosted by TWS)","RSCC"," F8","8:20AM","Effects of Underburning on Habitat Use of Mule Deer during Migration","https://afstws2019.org/sessions/movement-ecology-i/37230"
"530","September 30, 2019","Movement Ecology I (hosted by TWS)","RSCC"," F8","8:40AM","Invasive Plants Negatively Influence the Success of Translocated Juvenile Mojave Desert Tortoises","https://afstws2019.org/sessions/movement-ecology-i/38240"
"531","September 30, 2019","Movement Ecology I (hosted by TWS)","RSCC"," F8","9:00AM","Overcoming Post-Release Dispersal to Successfully Translocate Lesser Prairie-Chickens","https://afstws2019.org/sessions/movement-ecology-i/37288"
"532","September 30, 2019","Movement Ecology I (hosted by TWS)","RSCC"," F8","9:20AM","Effectiveness of Translocation for Nuisance American Black Bears Varies By Sex and Age and Is Dependent on Distance and Habitat","https://afstws2019.org/sessions/movement-ecology-i/37484"
"533","September 30, 2019","Urban Wildlife Management & Ecology I (hosted by TWS)","RSCC"," F9","8:00AM","Methods and Strategies for Effective Urban Wildlife Conservation and Management: Application to the District of Columbia","https://afstws2019.org/sessions/urban-wildlife-management-ecology-i/37697"
"534","September 30, 2019","Urban Wildlife Management & Ecology I (hosted by TWS)","RSCC"," F9","8:20AM","Detroit City Dwellers: Co-Occurrence Among Carnivores in Urban Environments","https://afstws2019.org/sessions/urban-wildlife-management-ecology-i/37706"
"535","September 30, 2019","Urban Wildlife Management & Ecology I (hosted by TWS)","RSCC"," F9","8:40AM","Urban Mitigation: Integrating Habitat, Carbon and Ecosystem Services at Community-Relevant Scales","https://afstws2019.org/sessions/urban-wildlife-management-ecology-i/36507"
"536","September 30, 2019","Urban Wildlife Management & Ecology I (hosted by TWS)","RSCC"," F9","9:00AM","Comparing Environmental and Anthropogenic Drivers of Bat Species Distributions: Implications for Urban Habitat Restoration and Management","https://afstws2019.org/sessions/urban-wildlife-management-ecology-i/37881"
"537","September 30, 2019","Urban Wildlife Management & Ecology I (hosted by TWS)","RSCC"," F9","9:20AM","Investigating Perceptions of Wildlife and Vegetation in Urban Vacant Lots","https://afstws2019.org/sessions/urban-wildlife-management-ecology-i/37307"
"538","September 30, 2019","Wildlife & Conservation Genetics I (hosted by TWS)","RSCC"," D10","8:00AM","Non-Invasive Genetics Provides a Window into the Behavioral Ecology of Unhabituated Mountain Gorillas in Uganda","https://afstws2019.org/sessions/wildlife-conservation-genetics-i/38037"
"539","September 30, 2019","Wildlife & Conservation Genetics I (hosted by TWS)","RSCC"," D10","8:20AM","Using Environmental DNA Methods to Improve Winter Surveys for Rare Carnivores: DNA from Snow and Improved Noninvasive Techniques","https://afstws2019.org/sessions/wildlife-conservation-genetics-i/37995"
"540","September 30, 2019","Wildlife & Conservation Genetics I (hosted by TWS)","RSCC"," D10","8:40AM","Outfoxed No More: Sierra Nevada Red Fox Captures Reveal New Insights into Genetics, Habitat Use, and Reproduction","https://afstws2019.org/sessions/wildlife-conservation-genetics-i/38378"
"541","September 30, 2019","Wildlife & Conservation Genetics I (hosted by TWS)","RSCC"," D10","9:00AM","Genetic Consequences of Population Decline in Kit Foxes: Insights from Historical Specimens and Implications for Management","https://afstws2019.org/sessions/wildlife-conservation-genetics-i/37494"
"542","September 30, 2019","Wildlife & Conservation Genetics I (hosted by TWS)","RSCC"," D10","9:20AM","Multi-Scale Landscape Genetics of American Marten in the Northeastern United States","https://afstws2019.org/sessions/wildlife-conservation-genetics-i/36899"
"543","September 30, 2019","Wildlife & Conservation Policy I (hosted by TWS)","RSCC"," F2","8:00AM","Quantifying Overlap and Fitness Consequences of Migration Strategy with Seasonal Habitat Use and a Conservation Policy","https://afstws2019.org/sessions/wildlife-conservation-policy-i/38049"
"544","September 30, 2019","Wildlife & Conservation Policy I (hosted by TWS)","RSCC"," F2","8:20AM","Re-Establishment of the Eurasian Otter (Lutra lutra) in South Korea from 1987 to 2010: The Contributions of Strengthened Protections Laws and Forest Development","https://afstws2019.org/sessions/wildlife-conservation-policy-i/36659"
"545","September 30, 2019","Wildlife & Conservation Policy I (hosted by TWS)","RSCC"," F2","8:40AM","A Multidisciplinary Assessment of Cross-Boundary Habitat Mitigation for at-Risk Species","https://afstws2019.org/sessions/wildlife-conservation-policy-i/36900"
"546","September 30, 2019","Wildlife & Conservation Policy I (hosted by TWS)","RSCC"," F2","9:00AM","Improving Implementation of the Endangered Species Act: Finding Common Ground through Common Sense","https://afstws2019.org/sessions/wildlife-conservation-policy-i/35293"
"547","September 30, 2019","Wildlife & Conservation Policy I (hosted by TWS)","RSCC"," F2","9:20AM","The Track Record of the Endangered Species Act in Recovering Imperiled Species","https://afstws2019.org/sessions/wildlife-conservation-policy-i/36912"
"548","September 30, 2019","Wildlife Damage Management I (hosted by TWS)","RSCC"," F1","8:00AM","A New Approach for Nonlethal Tool Evaluation: Using Occupancy Models to Test Coyote Fladry","https://afstws2019.org/sessions/wildlife-damage-management-i/37966"
"549","September 30, 2019","Wildlife Damage Management I (hosted by TWS)","RSCC"," F1","8:20AM","Localized Management for Reducing Corn Damage Caused By White-Tailed Deer in Minnesota","https://afstws2019.org/sessions/wildlife-damage-management-i/37108"
"550","September 30, 2019","Wildlife Damage Management I (hosted by TWS)","RSCC"," F1","8:40AM","Free Meal, May Contain Lead: Scavenging Shot Small Mammals","https://afstws2019.org/sessions/wildlife-damage-management-i/35983"
"551","September 30, 2019","Wildlife Damage Management I (hosted by TWS)","RSCC"," F1","9:00AM","The Efficacy of Switchgrass Monocultures for Decreasing Breeding Bird Hazards","https://afstws2019.org/sessions/wildlife-damage-management-i/37235"
"552","September 30, 2019","Wildlife Damage Management I (hosted by TWS)","RSCC"," F1","9:20AM","Multi-Scale Abundance and Distribution Trends of Double-Crested Cormorants in the Mississippi Delta","https://afstws2019.org/sessions/wildlife-damage-management-i/37594"
"553","September 30, 2019","Wildlife Space Use (hosted by TWS)","RSCC"," D8","8:00AM","Timing of Resource Availability Drives Social Evolution and Space Use of Two Similar Tree Squirrels.","https://afstws2019.org/sessions/wildlife-space-use/35952"
"554","September 30, 2019","Wildlife Space Use (hosted by TWS)","RSCC"," D8","8:20AM","Bridging Personality and Space Use in a Free-Ranging Ground Squirrel Population","https://afstws2019.org/sessions/wildlife-space-use/38137"
"555","September 30, 2019","Wildlife Space Use (hosted by TWS)","RSCC"," D8","8:40AM","Anthropogenic Subsidies Affect Common Raven Movement and Space-Use","https://afstws2019.org/sessions/wildlife-space-use/37390"
"556","September 30, 2019","Wildlife Space Use (hosted by TWS)","RSCC"," D8","9:00AM","Testing the Hotspot Hypothesis: Lesser Prairie-Chicken Lek Formation and Female Space Use","https://afstws2019.org/sessions/wildlife-space-use/35735"
"557","September 30, 2019","Wildlife Space Use (hosted by TWS)","RSCC"," D8","9:20AM","A Novel Approach to the Analysis of Dynamic Animal Space Use Interactions from Telemetry Data","https://afstws2019.org/sessions/wildlife-space-use/37029"
"558","September 30, 2019","Multi-scale Impacts of Climate Change and Human Activities on Salmon Productivity (hosted by AFS)","Atlantis"," Grand Ballroom 1","8:20AM","Introductory Remarks","https://afstws2019.org/sessions/multi-scale-impacts-of-climate-change-and-human-activities-on-salmon-productivity/40845"
"559","September 30, 2019","Multi-scale Impacts of Climate Change and Human Activities on Salmon Productivity (hosted by AFS)","Atlantis"," Grand Ballroom 1","8:40AM","Exploration of Climate Change Impacts on British Columbia Salmon Via Pathway of Effects Models.","https://afstws2019.org/sessions/multi-scale-impacts-of-climate-change-and-human-activities-on-salmon-productivity/40676"
"560","September 30, 2019","Multi-scale Impacts of Climate Change and Human Activities on Salmon Productivity (hosted by AFS)","Atlantis"," Grand Ballroom 1","9:00AM","Endangered Sockeye Salmon (Oncorhynchus nerka) Imperiled By Eutrophication and Climate Change through Degradation of Nursery Lake Critical Habitat","https://afstws2019.org/sessions/multi-scale-impacts-of-climate-change-and-human-activities-on-salmon-productivity/38458"
"561","September 30, 2019","Multi-scale Impacts of Climate Change and Human Activities on Salmon Productivity (hosted by AFS)","Atlantis"," Grand Ballroom 1","9:20AM","Changes in Stability and Productivity of Pacific Salmon Populations","https://afstws2019.org/sessions/multi-scale-impacts-of-climate-change-and-human-activities-on-salmon-productivity/39163"
"562","September 30, 2019","Multi-scale Impacts of Climate Change and Human Activities on Salmon Productivity (hosted by AFS)","Atlantis"," Grand Ballroom 1","09:40AM","Break",""
"563","September 30, 2019","Multi-scale Impacts of Climate Change and Human Activities on Salmon Productivity (hosted by AFS)","Atlantis"," Grand Ballroom 1","1:10PM","Impacts of Fisheries Injuries and Water Temperature on Survival of Migrating Fraser River Sockeye Salmon","https://afstws2019.org/sessions/multi-scale-impacts-of-climate-change-and-human-activities-on-salmon-productivity/39671"
"564","September 30, 2019","Multi-scale Impacts of Climate Change and Human Activities on Salmon Productivity (hosted by AFS)","Atlantis"," Grand Ballroom 1","1:30PM","Deep Enough to Swim? Hydraulic Controls on Coho Salmon Smolt Outmigration in the Russian River Watershed, CA","https://afstws2019.org/sessions/multi-scale-impacts-of-climate-change-and-human-activities-on-salmon-productivity/39425"
"565","September 30, 2019","Multi-scale Impacts of Climate Change and Human Activities on Salmon Productivity (hosted by AFS)","Atlantis"," Grand Ballroom 1","1:50PM","The Physiological Associations between Infectious Agents and Ocean Migrating Juvenile Chinook Salmon (Oncorhynchus tshawytscha)","https://afstws2019.org/sessions/multi-scale-impacts-of-climate-change-and-human-activities-on-salmon-productivity/38824"
"566","September 30, 2019","Multi-scale Impacts of Climate Change and Human Activities on Salmon Productivity (hosted by AFS)","Atlantis"," Grand Ballroom 1","2:10PM","Disturbance, Climate, and Habitat: Understanding the Distribution of Chinook Salmon Redds in a Large River Network.","https://afstws2019.org/sessions/multi-scale-impacts-of-climate-change-and-human-activities-on-salmon-productivity/40649"
"567","September 30, 2019","Multi-scale Impacts of Climate Change and Human Activities on Salmon Productivity (hosted by AFS)","Atlantis"," Grand Ballroom 1","2:30PM","Evaluation of Fish Rescue Programs across Varying Drought Conditions","https://afstws2019.org/sessions/multi-scale-impacts-of-climate-change-and-human-activities-on-salmon-productivity/39137"
"568","September 30, 2019","Multi-scale Impacts of Climate Change and Human Activities on Salmon Productivity (hosted by AFS)","Atlantis"," Grand Ballroom 1","2:50PM","Refreshment Break",""
"569","September 30, 2019","Multi-scale Impacts of Climate Change and Human Activities on Salmon Productivity (hosted by AFS)","Atlantis"," Grand Ballroom 1","3:20PM","Gene Transcription Reveals Physiological Response in Chinook Salmon (Oncorhynchus tshawytscha) during Long Migration","https://afstws2019.org/sessions/multi-scale-impacts-of-climate-change-and-human-activities-on-salmon-productivity/39434"
"570","September 30, 2019","Multi-scale Impacts of Climate Change and Human Activities on Salmon Productivity (hosted by AFS)","Atlantis"," Grand Ballroom 1","3:40PM","Managing Gulf of Maine Atlantic Salmon (Salmo salar) in a Changing Climate","https://afstws2019.org/sessions/multi-scale-impacts-of-climate-change-and-human-activities-on-salmon-productivity/40089"
